"POSTE_ID","date","average_values"
2011,2016-04-15,97
2011,2016-04-16,103
2011,2016-04-17,146
2011,2016-04-18,170
2011,2016-04-19,174
2011,2016-04-20,191
2011,2016-04-21,180
2011,2016-04-22,112
2011,2016-04-23,46
2011,2016-04-24,61
2011,2016-04-25,62
2011,2016-04-26,74
2011,2016-04-27,58
2011,2016-04-28,86
2011,2016-04-29,81
2011,2016-04-30,64
2011,2016-05-01,141
2011,2016-05-02,194
2011,2016-05-03,93
2011,2016-05-04,179
2011,2016-05-05,216
2011,2016-05-06,173
2011,2016-05-07,170
2011,2016-05-08,213
2011,2016-05-09,191
2011,2016-05-10,95
2011,2016-05-11,161
2011,2016-05-12,114
2011,2016-05-13,101
2011,2016-05-14,98
2011,2016-05-15,82
2011,2016-05-16,66
2011,2016-05-17,144
2011,2016-05-18,106
2011,2016-05-19,105
2011,2016-05-20,102
2011,2016-05-21,139
2011,2016-05-22,69
2011,2016-05-23,98
2011,2016-05-24,149
2011,2016-05-25,194
2011,2016-05-26,190
2011,2016-05-27,135
2011,2016-05-28,155
2011,2016-05-29,94
2011,2016-05-30,29
2011,2016-05-31,96
2011,2016-06-01,150
2011,2016-06-02,85
2011,2016-06-03,104
2011,2016-06-04,81
2011,2016-06-05,177
2011,2016-06-06,242
2011,2016-06-07,129
2011,2016-06-08,130
2011,2016-06-09,228
2011,2016-06-10,217
2011,2016-06-11,78
2011,2016-06-12,136
2011,2016-06-13,100
2011,2016-06-14,115
2011,2016-06-15,139
2011,2016-06-16,121
2011,2016-06-17,101
2011,2016-06-18,98
2011,2016-06-19,218
2011,2016-06-20,160
2011,2016-06-21,111
2011,2016-06-22,171
2011,2016-06-23,265
2011,2016-06-24,135
2011,2016-06-25,59
2011,2016-06-26,173
2011,2016-06-27,132
2011,2016-06-28,190
2011,2016-06-29,215
2011,2016-06-30,142
2011,2016-07-01,120
2011,2016-07-02,87
2011,2016-07-03,114
2011,2016-07-04,99
2011,2016-07-05,180
2011,2016-07-06,223
2011,2016-07-07,197
2011,2016-07-08,177
2011,2016-07-09,152
2011,2016-07-10,221
2011,2016-07-11,162
2011,2016-07-12,211
2011,2016-07-13,85
2011,2016-07-14,147
2011,2016-07-15,165
2011,2016-07-16,104
2011,2016-07-17,345
2011,2016-07-18,179
2011,2016-07-19,224
2011,2016-07-20,165
2011,2016-07-21,165
2011,2016-07-22,121
2011,2016-07-23,65
2011,2016-07-24,225
2011,2016-07-25,179
2011,2016-07-26,122
2011,2016-07-27,201
2011,2016-07-28,128
2011,2016-07-29,159
2011,2016-07-30,153
2011,2016-07-31,136
2011,2016-08-01,178
2011,2016-08-02,60
2011,2016-08-03,96
2011,2016-08-04,85
2011,2016-08-05,140
2011,2016-08-06,165
2011,2016-08-07,187
2011,2016-08-08,164
2011,2016-08-09,133
2011,2016-08-10,93
2011,2016-08-11,89
2011,2016-08-12,125
2011,2016-08-13,143
2011,2016-08-14,160
2011,2016-08-15,181
2011,2016-08-16,142
2011,2016-08-17,174
2011,2016-08-18,128
2011,2016-08-19,121
2011,2016-08-20,98
2011,2016-08-21,120
2011,2016-08-22,152
2011,2016-08-23,191
2011,2016-08-24,221
2011,2016-08-25,192
2011,2016-08-26,170
2011,2016-08-27,123
2011,2016-08-28,156
2011,2016-08-29,194
2011,2016-08-30,212
2011,2016-08-31,227
2011,2016-09-01,207
2011,2016-09-02,200
2011,2016-09-03,155
2011,2016-09-04,53
2011,2016-09-05,163
2011,2016-09-06,229
2011,2016-09-07,216
2011,2016-09-08,224
2011,2016-09-09,186
2011,2016-09-10,169
2011,2016-09-11,218
2011,2016-09-12,225
2011,2016-09-13,230
2011,2016-09-14,282
2011,2016-09-15,166
2011,2016-09-16,174
2011,2016-09-17,164
2011,2016-09-18,185
2011,2016-09-19,186
2011,2016-09-20,194
2011,2016-09-21,229
2011,2016-09-22,232
2011,2016-09-23,182
2011,2016-09-24,177
2011,2016-09-25,269
2011,2016-09-26,223
2011,2016-09-27,228
2011,2016-09-28,213
2011,2016-09-29,226
2011,2016-09-30,119
2011,2016-10-01,63
2011,2016-10-02,103
2011,2016-10-03,139
2011,2016-10-04,186
2011,2016-10-05,181
2011,2016-10-06,127
2011,2016-10-07,134
2011,2016-10-08,45
2011,2016-10-09,85
2011,2016-10-10,147
2011,2016-10-11,178
2011,2016-10-12,166
2011,2016-10-13,133
2011,2016-10-14,126
2011,2016-10-15,98
2011,2016-10-16,180
2011,2016-10-17,124
2011,2016-10-18,129
2011,2016-10-19,107
2011,2016-10-20,121
2011,2016-10-21,138
2011,2016-10-22,71
2011,2016-10-23,100
2011,2016-10-24,59
2011,2016-10-25,119
2011,2016-10-26,135
2011,2016-10-27,109
2011,2016-10-28,93
2011,2016-10-29,100
2011,2016-10-30,148
2011,2016-10-31,94
2011,2016-11-01,135
2011,2016-11-02,99
2011,2016-11-03,103
2011,2016-11-04,88
2011,2016-11-05,31
2011,2016-11-06,38
2011,2016-11-07,79
2011,2016-11-08,110
2011,2016-11-09,66
2011,2016-11-10,75
2011,2016-11-11,80
2011,2016-11-12,57
2011,2016-11-13,47
2011,2016-11-14,78
2011,2016-11-15,62
2011,2016-11-16,78
2011,2016-11-17,57
2011,2016-11-18,40
2011,2016-11-19,54
2011,2016-11-20,16
2011,2016-11-21,49
2011,2016-11-22,82
2011,2016-11-23,93
2011,2016-11-24,100
2011,2016-11-25,67
2011,2016-11-26,43
2011,2016-11-27,51
2011,2016-11-28,95
2011,2016-11-29,105
2011,2016-11-30,67
2011,2016-12-01,66
2011,2016-12-02,61
2011,2016-12-03,42
2011,2016-12-04,44
2011,2016-12-05,79
2011,2016-12-06,61
2011,2016-12-07,62
2011,2016-12-08,69
2011,2016-12-09,62
2011,2016-12-10,41
2011,2016-12-11,43
2011,2016-12-12,76
2011,2016-12-13,67
2011,2016-12-14,85
2011,2016-12-15,64
2011,2016-12-16,68
2011,2016-12-17,38
2011,2016-12-18,39
2011,2016-12-19,74
2011,2016-12-20,70
2011,2016-12-21,72
2011,2016-12-22,42
2011,2016-12-23,33
2011,2016-12-24,20
2011,2016-12-25,9
2011,2016-12-26,24
2011,2016-12-27,37
2011,2016-12-28,27
2011,2016-12-29,33
2011,2016-12-30,23
2011,2016-12-31,6
2012,2016-01-01,11
2012,2016-01-02,7
2012,2016-01-03,9
2012,2016-01-05,4
2012,2016-01-06,2
2012,2016-01-08,2
2012,2016-01-09,21
2012,2016-01-10,9
2012,2016-01-11,3
2012,2016-01-12,4
2012,2016-01-13,5
2012,2016-01-14,2
2012,2016-01-15,2
2012,2016-01-16,9
2012,2016-01-17,4
2012,2016-01-18,4
2012,2016-01-19,4
2012,2016-01-20,2
2012,2016-01-21,6
2012,2016-01-22,2
2012,2016-01-23,12
2012,2016-01-24,26
2012,2016-01-25,11
2012,2016-01-26,8
2012,2016-01-27,8
2012,2016-01-28,10
2012,2016-01-29,9
2012,2016-01-30,4
2012,2016-01-31,7
2012,2016-02-01,4
2012,2016-02-02,5
2012,2016-02-03,10
2012,2016-02-04,10
2012,2016-02-05,17
2012,2016-02-06,23
2012,2016-02-07,12
2012,2016-02-08,12
2012,2016-02-09,4
2012,2016-02-10,4
2012,2016-02-11,4
2012,2016-02-12,4
2012,2016-02-13,2
2012,2016-02-14,12
2012,2016-02-15,6
2012,2016-02-16,6
2012,2016-02-17,7
2012,2016-02-18,6
2012,2016-02-19,4
2012,2016-02-20,2
2012,2016-02-21,8
2012,2016-02-22,6
2012,2016-02-23,7
2012,2016-02-24,3
2012,2016-02-25,10
2012,2016-02-26,4
2012,2016-02-27,28
2012,2016-02-28,28
2012,2016-02-29,7
2012,2016-03-01,4
2012,2016-03-02,4
2012,2016-03-03,4
2012,2016-03-04,2
2012,2016-03-05,9
2012,2016-03-06,13
2012,2016-03-07,2
2012,2016-03-08,2
2012,2016-03-09,7
2012,2016-03-10,12
2012,2016-03-11,8
2012,2016-03-12,27
2012,2016-03-13,24
2012,2016-03-14,7
2012,2016-03-15,6
2012,2016-03-16,4
2012,2016-03-17,17
2012,2016-03-18,10
2012,2016-03-19,13
2012,2016-03-20,11
2012,2016-03-21,5
2012,2016-03-22,13
2012,2016-03-23,7
2012,2016-03-24,11
2012,2016-03-25,9
2012,2016-03-26,20
2012,2016-03-28,5
2012,2016-03-29,7
2012,2016-03-30,6
2012,2016-03-31,3
2012,2016-04-01,8
2012,2016-04-02,32
2012,2016-04-03,25
2012,2016-04-04,21
2012,2016-04-05,11
2012,2016-04-06,14
2012,2016-04-07,27
2012,2016-04-08,9
2012,2016-04-09,29
2012,2016-04-10,35
2012,2016-04-11,10
2012,2016-04-12,6
2012,2016-04-13,8
2012,2016-04-14,18
2012,2016-04-15,10
2012,2016-04-16,29
2012,2016-04-17,19
2012,2016-04-18,15
2012,2016-04-19,13
2012,2016-04-20,26
2012,2016-04-21,27
2012,2016-04-22,18
2012,2016-04-23,11
2012,2016-04-24,15
2012,2016-04-25,4
2012,2016-04-26,10
2012,2016-04-27,11
2012,2016-04-28,7
2012,2016-04-29,12
2012,2016-04-30,21
2012,2016-05-01,39
2012,2016-05-02,10
2012,2016-05-03,19
2012,2016-05-04,20
2012,2016-05-05,72
2012,2016-05-06,21
2012,2016-05-07,28
2012,2016-05-08,91
2012,2016-05-09,26
2012,2016-05-10,9
2012,2016-05-11,21
2012,2016-05-12,20
2012,2016-05-13,14
2012,2016-05-14,13
2012,2016-05-15,18
2012,2016-05-16,36
2012,2016-05-17,21
2012,2016-05-18,11
2012,2016-05-19,17
2012,2016-05-20,15
2012,2016-05-21,50
2012,2016-05-22,40
2012,2016-05-23,4
2012,2016-05-24,21
2012,2016-05-25,8
2012,2016-05-26,18
2012,2016-05-27,8
2012,2016-05-28,24
2012,2016-05-29,30
2012,2016-05-30,6
2012,2016-05-31,21
2012,2016-06-01,7
2012,2016-06-02,18
2012,2016-06-03,11
2012,2016-06-04,11
2012,2016-06-05,34
2012,2016-06-06,10
2012,2016-06-07,8
2012,2016-06-08,15
2012,2016-06-09,51
2012,2016-06-10,27
2012,2016-06-11,14
2012,2016-06-12,47
2012,2016-06-13,2
2012,2016-06-14,22
2012,2016-06-15,7
2012,2016-06-16,14
2012,2016-06-17,5
2012,2016-06-18,13
2012,2016-06-19,37
2012,2016-06-20,7
2012,2016-06-21,10
2012,2016-06-22,22
2012,2016-06-23,82
2012,2016-06-24,17
2012,2016-06-25,8
2012,2016-06-26,60
2012,2016-06-27,7
2012,2016-06-28,15
2012,2016-06-29,21
2012,2016-06-30,10
2012,2016-07-01,21
2012,2016-07-02,23
2012,2016-07-03,31
2012,2016-07-04,15
2012,2016-07-05,37
2012,2016-07-06,24
2012,2016-07-07,23
2012,2016-07-08,24
2012,2016-07-09,47
2012,2016-07-10,80
2012,2016-07-11,15
2012,2016-07-12,21
2012,2016-07-13,16
2012,2016-07-14,5
2012,2016-07-15,10
2012,2016-07-16,21
2012,2016-07-17,46
2012,2016-07-18,28
2012,2016-07-19,36
2012,2016-07-20,12
2012,2016-07-21,22
2012,2016-07-22,8
2012,2016-07-23,28
2012,2016-07-24,61
2012,2016-07-25,23
2012,2016-07-26,15
2012,2016-07-27,19
2012,2016-07-28,12
2012,2016-07-29,12
2012,2016-07-30,29
2012,2016-07-31,60
2012,2016-08-01,21
2012,2016-08-02,6
2012,2016-08-03,16
2012,2016-08-04,3
2012,2016-08-05,15
2012,2016-08-06,63
2012,2016-08-07,45
2012,2016-08-08,29
2012,2016-08-09,16
2012,2016-08-10,18
2012,2016-08-11,19
2012,2016-08-12,13
2012,2016-08-13,28
2012,2016-08-14,57
2012,2016-08-15,43
2012,2016-08-16,21
2012,2016-08-17,18
2012,2016-08-18,8
2012,2016-08-19,11
2012,2016-08-20,32
2012,2016-08-21,46
2012,2016-08-22,19
2012,2016-08-23,22
2012,2016-08-24,29
2012,2016-08-25,20
2012,2016-08-26,12
2012,2016-08-27,23
2012,2016-08-28,39
2012,2016-08-29,19
2012,2016-08-30,33
2012,2016-08-31,23
2012,2016-09-01,24
2012,2016-09-02,13
2012,2016-09-03,26
2012,2016-09-04,8
2012,2016-09-05,13
2012,2016-09-06,39
2012,2016-09-07,23
2012,2016-09-08,32
2012,2016-09-09,27
2012,2016-09-10,35
2012,2016-09-11,68
2012,2016-09-12,25
2012,2016-09-13,28
2012,2016-09-14,29
2012,2016-09-15,16
2012,2016-09-16,12
2012,2016-09-17,35
2012,2016-09-18,41
2012,2016-09-19,7
2012,2016-09-20,10
2012,2016-09-21,24
2012,2016-09-22,19
2012,2016-09-23,15
2012,2016-09-24,56
2012,2016-09-25,62
2012,2016-09-26,21
2012,2016-09-27,24
2012,2016-09-28,20
2012,2016-09-29,20
2012,2016-09-30,6
2012,2016-10-01,6
2012,2016-10-02,23
2012,2016-10-03,12
2012,2016-10-04,15
2012,2016-10-05,25
2012,2016-10-06,11
2012,2016-10-07,7
2012,2016-10-08,6
2012,2016-10-09,29
2012,2016-10-10,10
2012,2016-10-11,7
2012,2016-10-12,6
2012,2016-10-13,12
2012,2016-10-14,3
2012,2016-10-15,6
2012,2016-10-16,35
2012,2016-10-17,9
2012,2016-10-18,8
2012,2016-10-19,8
2012,2016-10-20,8
2012,2016-10-21,3
2012,2016-10-22,10
2012,2016-10-23,38
2012,2016-10-24,4
2012,2016-10-25,4
2012,2016-10-26,8
2012,2016-10-27,9
2012,2016-10-28,5
2012,2016-10-29,17
2012,2016-10-30,26
2012,2016-10-31,22
2012,2016-11-01,15
2012,2016-11-02,16
2012,2016-11-03,24
2012,2016-11-04,5
2012,2016-11-05,6
2012,2016-11-06,21
2012,2016-11-07,6
2012,2016-11-08,13
2012,2016-11-10,8
2012,2016-11-11,3
2012,2016-11-12,24
2012,2016-11-13,15
2012,2016-11-14,6
2012,2016-11-15,10
2012,2016-11-16,4
2012,2016-11-17,3
2012,2016-11-18,4
2012,2016-11-19,14
2012,2016-11-20,10
2012,2016-11-21,3
2012,2016-11-22,6
2012,2016-11-23,7
2012,2016-11-24,10
2012,2016-11-25,4
2012,2016-11-26,18
2012,2016-11-27,19
2012,2016-11-28,3
2012,2016-11-29,6
2012,2016-11-30,4
2012,2016-12-01,2
2012,2016-12-02,2
2012,2016-12-03,8
2012,2016-12-04,14
2012,2016-12-05,4
2012,2016-12-06,9
2012,2016-12-07,6
2012,2016-12-08,2
2012,2016-12-09,2
2012,2016-12-10,15
2012,2016-12-11,18
2012,2016-12-12,5
2012,2016-12-13,2
2012,2016-12-14,6
2012,2016-12-15,2
2012,2016-12-16,2
2012,2016-12-17,13
2012,2016-12-18,17
2012,2016-12-19,8
2012,2016-12-20,6
2012,2016-12-21,9
2012,2016-12-23,7
2012,2016-12-24,7
2012,2016-12-25,4
2012,2016-12-26,11
2012,2016-12-27,11
2012,2016-12-28,7
2012,2016-12-29,12
2012,2016-12-30,3
2012,2016-12-31,7
2013,2016-01-01,6
2013,2016-01-02,17
2013,2016-01-03,14
2013,2016-01-04,20
2013,2016-01-05,17
2013,2016-01-06,15
2013,2016-01-07,17
2013,2016-01-08,25
2013,2016-01-09,13
2013,2016-01-10,12
2013,2016-01-11,10
2013,2016-01-12,16
2013,2016-01-13,26
2013,2016-01-14,15
2013,2016-01-15,13
2013,2016-01-16,18
2013,2016-01-17,15
2013,2016-01-18,6
2013,2016-01-19,18
2013,2016-01-20,20
2013,2016-01-21,19
2013,2016-01-22,15
2013,2016-01-23,16
2013,2016-01-24,4
2013,2016-01-25,14
2013,2016-01-26,21
2013,2016-01-27,20
2013,2016-01-28,18
2013,2016-01-29,18
2013,2016-01-30,10
2013,2016-01-31,2
2013,2016-02-01,6
2013,2016-02-02,25
2013,2016-02-03,18
2013,2016-02-04,29
2013,2016-02-05,20
2013,2016-02-06,26
2013,2016-02-07,11
2013,2016-02-08,9
2013,2016-02-09,19
2013,2016-02-10,22
2013,2016-02-11,13
2013,2016-02-12,24
2013,2016-02-13,22
2013,2016-02-14,12
2013,2016-02-15,14
2013,2016-02-16,24
2013,2016-02-17,26
2013,2016-02-18,14
2013,2016-02-19,13
2013,2016-02-20,24
2013,2016-02-21,9
2013,2016-02-22,21
2013,2016-02-23,29
2013,2016-02-24,36
2013,2016-02-25,28
2013,2016-02-26,21
2013,2016-02-27,19
2013,2016-02-28,19
2013,2016-02-29,22
2013,2016-03-01,25
2013,2016-03-02,33
2013,2016-03-03,32
2013,2016-03-04,22
2013,2016-03-05,19
2013,2016-03-06,13
2013,2016-03-07,42
2013,2016-03-08,28
2013,2016-03-09,34
2013,2016-03-10,27
2013,2016-03-11,37
2013,2016-03-12,17
2013,2016-03-13,16
2013,2016-03-14,43
2013,2016-03-15,23
2013,2016-03-16,27
2013,2016-03-17,26
2013,2016-03-18,28
2013,2016-03-19,16
2013,2016-03-20,8
2013,2016-03-21,13
2013,2016-03-22,38
2013,2016-03-23,20
2013,2016-03-24,26
2013,2016-03-25,15
2013,2016-03-26,27
2013,2016-03-28,6
2013,2016-03-29,16
2013,2016-03-30,15
2013,2016-03-31,24
2013,2016-04-01,21
2013,2016-04-02,29
2013,2016-04-03,12
2013,2016-04-04,22
2013,2016-04-05,22
2013,2016-04-06,28
2013,2016-04-07,17
2013,2016-04-08,20
2013,2016-04-09,48
2013,2016-04-10,38
2013,2016-04-11,39
2013,2016-04-12,27
2013,2016-04-13,19
2013,2016-04-14,32
2013,2016-04-15,38
2013,2016-04-16,15
2013,2016-04-17,27
2013,2016-04-18,26
2013,2016-04-19,45
2013,2016-04-20,36
2013,2016-04-21,41
2013,2016-04-22,31
2013,2016-04-23,15
2013,2016-04-24,15
2013,2016-04-25,22
2013,2016-04-26,31
2013,2016-04-27,24
2013,2016-04-28,29
2013,2016-04-29,18
2013,2016-04-30,11
2013,2016-05-01,35
2013,2016-05-02,50
2013,2016-05-03,41
2013,2016-05-04,43
2013,2016-05-05,54
2013,2016-05-06,32
2013,2016-05-07,34
2013,2016-05-08,33
2013,2016-05-09,32
2013,2016-05-10,32
2013,2016-05-11,47
2013,2016-05-12,61
2013,2016-05-13,23
2013,2016-05-14,14
2013,2016-05-15,36
2013,2016-05-16,11
2013,2016-05-17,62
2013,2016-05-18,26
2013,2016-05-19,28
2013,2016-05-20,26
2013,2016-05-21,56
2013,2016-05-22,17
2013,2016-05-23,23
2013,2016-05-24,55
2013,2016-05-25,64
2013,2016-05-26,57
2013,2016-05-27,27
2013,2016-05-28,33
2013,2016-05-29,22
2013,2016-05-30,30
2013,2016-05-31,34
2013,2016-06-01,43
2013,2016-06-02,40
2013,2016-06-03,37
2013,2016-06-04,146
2013,2016-06-05,43
2013,2016-06-06,43
2013,2016-06-07,33
2013,2016-06-08,30
2013,2016-06-09,85
2013,2016-06-10,54
2013,2016-06-11,14
2013,2016-06-12,14
2013,2016-06-13,29
2013,2016-06-14,33
2013,2016-06-15,40
2013,2016-07-16,15
2013,2016-07-17,17
2013,2016-07-18,42
2013,2016-07-19,33
2013,2016-07-20,25
2013,2016-07-21,21
2013,2016-07-22,22
2013,2016-07-23,13
2013,2016-07-24,27
2013,2016-07-25,19
2013,2016-07-26,38
2013,2016-07-27,23
2013,2016-07-28,24
2013,2016-07-29,22
2013,2016-07-30,13
2013,2016-07-31,22
2013,2016-08-01,34
2013,2016-08-02,16
2013,2016-08-03,14
2013,2016-08-04,18
2013,2016-08-05,28
2013,2016-08-06,18
2013,2016-08-07,28
2013,2016-08-08,34
2013,2016-08-09,22
2013,2016-08-10,15
2013,2016-08-11,23
2013,2016-08-12,9
2013,2016-08-13,15
2013,2016-08-14,14
2013,2016-08-15,14
2013,2016-08-16,27
2013,2016-08-17,14
2013,2016-08-18,10
2013,2016-08-19,13
2013,2016-08-20,16
2013,2016-08-21,8
2013,2016-08-22,26
2013,2016-08-23,26
2013,2016-08-24,34
2013,2016-08-25,29
2013,2016-08-26,33
2013,2016-08-27,15
2013,2016-08-28,28
2013,2016-08-29,21
2013,2016-08-30,31
2013,2016-08-31,32
2013,2016-09-01,22
2013,2016-09-02,19
2013,2016-09-03,18
2013,2016-09-04,6
2013,2016-09-05,14
2013,2016-09-06,23
2013,2016-09-07,22
2013,2016-09-08,19
2013,2016-09-09,26
2013,2016-09-10,16
2013,2016-09-11,29
2013,2016-09-12,23
2013,2016-09-13,22
2013,2016-09-14,20
2013,2016-09-15,11
2013,2016-09-16,13
2013,2016-09-17,20
2013,2016-09-18,15
2013,2016-09-19,30
2013,2016-09-20,21
2013,2016-09-21,27
2013,2016-09-22,27
2013,2016-09-23,18
2013,2016-09-24,23
2013,2016-09-25,18
2013,2016-09-26,23
2013,2016-09-27,18
2013,2016-09-28,21
2013,2016-09-29,22
2013,2016-09-30,18
2013,2016-10-01,4
2013,2016-10-02,19
2013,2016-10-03,23
2013,2016-10-04,10
2013,2016-10-05,17
2013,2016-10-06,18
2013,2016-10-07,8
2013,2016-10-08,6
2013,2016-10-09,15
2013,2016-10-10,14
2013,2016-10-11,15
2013,2016-10-12,23
2013,2016-10-13,17
2013,2016-10-14,8
2013,2016-10-15,6
2013,2016-10-16,22
2013,2016-10-17,21
2013,2016-10-18,17
2013,2016-10-19,11
2013,2016-10-20,13
2013,2016-10-21,12
2013,2016-10-22,15
2013,2016-10-23,17
2013,2016-10-24,16
2013,2016-10-25,20
2013,2016-10-26,22
2013,2016-10-27,13
2013,2016-10-28,16
2013,2016-10-29,11
2013,2016-10-30,14
2013,2016-10-31,16
2013,2016-11-01,12
2013,2016-11-02,9
2013,2016-11-03,11
2013,2016-11-04,8
2013,2016-11-05,3
2013,2016-11-06,9
2013,2016-11-07,18
2013,2016-11-08,7
2013,2016-11-09,13
2013,2016-11-10,11
2013,2016-11-11,14
2013,2016-11-12,13
2013,2016-11-13,8
2013,2016-11-14,14
2013,2016-11-15,9
2013,2016-11-16,4
2013,2016-11-17,2
2013,2016-11-18,6
2013,2016-11-19,8
2013,2016-11-20,6
2013,2016-11-21,8
2013,2016-11-22,9
2013,2016-11-23,10
2013,2016-11-24,12
2013,2016-11-25,13
2013,2016-11-26,16
2013,2016-11-27,16
2013,2016-11-28,11
2013,2016-11-29,8
2013,2016-11-30,15
2013,2016-12-01,6
2013,2016-12-02,10
2013,2016-12-03,6
2013,2016-12-04,11
2013,2016-12-05,16
2013,2016-12-06,13
2013,2016-12-07,15
2013,2016-12-08,13
2013,2016-12-09,13
2013,2016-12-10,10
2013,2016-12-11,7
2013,2016-12-12,11
2013,2016-12-13,11
2013,2016-12-14,15
2013,2016-12-15,9
2013,2016-12-16,16
2013,2016-12-17,16
2013,2016-12-18,5
2013,2016-12-19,14
2013,2016-12-20,15
2013,2016-12-21,15
2013,2016-12-22,9
2013,2016-12-23,6
2013,2016-12-24,4
2013,2016-12-25,3
2013,2016-12-26,3
2013,2016-12-27,8
2013,2016-12-28,12
2013,2016-12-29,5
2013,2016-12-30,5
2013,2016-12-31,6
2021,2016-01-01,21
2021,2016-01-02,15
2021,2016-01-03,69
2021,2016-01-04,35
2021,2016-01-05,37
2021,2016-01-06,30
2021,2016-01-07,21
2021,2016-01-08,78
2021,2016-01-09,45
2021,2016-01-10,72
2021,2016-01-11,27
2021,2016-01-12,35
2021,2016-01-13,27
2021,2016-01-14,32
2021,2016-01-15,17
2021,2016-01-16,12
2021,2016-01-17,16
2021,2016-01-18,18
2021,2016-01-19,12
2021,2016-01-20,7
2021,2016-01-21,5
2021,2016-01-22,10
2021,2016-01-24,20
2021,2016-01-25,62
2021,2016-01-26,58
2021,2016-01-27,43
2021,2016-01-28,40
2021,2016-01-29,54
2021,2016-01-30,30
2021,2016-01-31,56
2021,2016-02-01,42
2021,2016-02-02,38
2021,2016-02-03,40
2021,2016-02-04,25
2021,2016-02-05,36
2021,2016-02-06,115
2021,2016-02-07,57
2021,2016-02-08,17
2021,2016-02-09,20
2021,2016-02-10,16
2021,2016-02-11,27
2021,2016-02-12,41
2021,2016-02-13,10
2021,2016-02-14,68
2021,2016-02-15,28
2021,2016-02-16,68
2021,2016-02-17,52
2021,2016-02-18,56
2021,2016-02-19,26
2021,2016-02-20,7
2021,2016-02-21,31
2021,2016-02-22,50
2021,2016-02-23,25
2021,2016-02-24,54
2021,2016-02-25,81
2021,2016-02-26,52
2021,2016-02-27,110
2021,2016-02-28,99
2021,2016-02-29,54
2021,2016-03-01,50
2021,2016-03-02,29
2021,2016-03-03,28
2021,2016-03-04,19
2021,2016-03-05,47
2021,2016-03-06,42
2021,2016-03-07,34
2021,2016-03-08,68
2021,2016-03-09,62
2021,2016-03-10,83
2021,2016-03-11,72
2021,2016-03-12,108
2021,2016-03-13,149
2021,2016-03-14,77
2021,2016-03-15,84
2021,2016-03-16,55
2021,2016-03-17,130
2021,2016-03-18,140
2021,2016-03-19,86
2021,2016-03-20,109
2021,2016-03-21,67
2021,2016-03-22,101
2021,2016-03-23,82
2021,2016-03-24,70
2021,2016-03-25,20
2021,2016-03-26,136
2021,2016-03-28,29
2021,2016-03-29,81
2021,2016-03-30,35
2021,2016-03-31,41
2021,2016-04-01,54
2021,2016-04-02,431
2021,2016-04-03,251
2021,2016-04-04,232
2021,2016-04-05,37
2021,2016-04-06,156
2021,2016-04-07,128
2021,2016-04-08,129
2021,2016-04-09,359
2021,2016-04-10,647
2021,2016-04-11,158
2021,2016-04-12,123
2021,2016-04-13,72
