"POSTE_ID","date","average_values"
2001,2021-08-10,371
2001,2021-08-11,392
2001,2021-08-12,434
2001,2021-08-13,367
2001,2021-08-14,360
2001,2021-08-15,291
2001,2021-08-16,185
2001,2021-08-17,225
2001,2021-08-18,273
2001,2021-08-19,312
2001,2021-08-20,341
2001,2021-08-21,363
2001,2021-08-22,157
2001,2021-08-23,268
2001,2021-08-24,448
2001,2021-08-25,406
2001,2021-08-26,341
2001,2021-08-27,266
2001,2021-08-28,183
2001,2021-08-29,171
2001,2021-08-30,387
2001,2021-08-31,495
2001,2021-09-01,445
2001,2021-09-02,482
2001,2021-09-03,390
2001,2021-09-04,401
2001,2021-09-05,345
2001,2021-09-06,471
2001,2021-09-07,525
2001,2021-09-08,575
2001,2021-09-09,374
2001,2021-09-10,281
2001,2021-09-11,374
2001,2021-09-12,366
2001,2021-09-13,503
2001,2021-09-14,519
2001,2021-09-15,360
2001,2021-09-16,557
2001,2021-09-17,480
2001,2021-09-18,542
2001,2021-09-19,375
2001,2021-09-20,447
2001,2021-09-21,607
2001,2021-09-22,557
2001,2021-09-23,571
2001,2021-09-24,512
2001,2021-09-25,449
2001,2021-09-26,170
2001,2021-09-27,373
2001,2021-09-28,504
2001,2021-09-29,317
2001,2021-09-30,486
2001,2021-10-01,514
2001,2021-10-02,182
2001,2021-10-03,36
2001,2021-10-04,378
2001,2021-10-05,354
2001,2021-10-06,298
2001,2021-10-07,408
2001,2021-10-08,469
2001,2021-10-09,356
2001,2021-10-10,240
2001,2021-10-11,419
2001,2021-10-12,348
2001,2021-10-13,465
2001,2021-10-14,517
2001,2021-10-15,401
2001,2021-10-16,280
2001,2021-10-17,220
2001,2021-10-18,421
2001,2021-10-19,375
2001,2021-10-20,335
2001,2021-10-21,160
2001,2021-10-22,279
2001,2021-10-23,212
2001,2021-10-24,242
2001,2021-10-25,385
2001,2021-10-26,402
2001,2021-10-27,414
2001,2021-10-28,336
2001,2021-10-29,383
2001,2021-10-30,33
2001,2021-10-31,98
2001,2021-11-01,102
2001,2021-11-02,138
2001,2021-11-03,129
2001,2021-11-04,230
2001,2021-11-05,234
2001,2021-11-06,166
2001,2021-11-07,80
2001,2021-11-08,371
2001,2021-11-09,374
2001,2021-11-10,355
2001,2021-11-11,343
2001,2021-11-12,271
2001,2021-11-13,78
2001,2021-11-14,116
2001,2021-11-15,320
2001,2021-11-16,344
2001,2021-11-17,318
2001,2021-11-18,358
2001,2021-11-19,294
2001,2021-11-20,192
2001,2021-11-21,74
2001,2021-11-22,287
2001,2021-11-23,333
2001,2021-11-24,366
2001,2021-11-25,323
2001,2021-11-26,185
2001,2021-11-27,85
2001,2021-11-28,40
2001,2021-11-29,226
2001,2021-11-30,183
2001,2021-12-01,161
2001,2021-12-02,285
2001,2021-12-03,217
2001,2021-12-04,73
2001,2021-12-05,73
2001,2021-12-06,224
2001,2021-12-07,266
2001,2021-12-08,276
2001,2021-12-09,238
2001,2021-12-10,117
2001,2021-12-11,140
2001,2021-12-12,57
2001,2021-12-13,254
2001,2021-12-14,279
2001,2021-12-15,268
2001,2021-12-16,282
2001,2021-12-17,277
2001,2021-12-18,130
2001,2021-12-19,94
2001,2021-12-20,197
2001,2021-12-21,179
2001,2021-12-22,159
2001,2021-12-23,93
2001,2021-12-24,74
2001,2021-12-25,36
2001,2021-12-26,23
2001,2021-12-27,59
2001,2021-12-28,70
2001,2021-12-29,60
2001,2021-12-30,62
2001,2021-12-31,105
2002,2021-01-01,0
2002,2021-01-02,1
2002,2021-01-03,0
2002,2021-01-04,5
2002,2021-01-05,6
2002,2021-01-06,7
2002,2021-01-07,3
2002,2021-01-08,1
2002,2021-01-09,20
2002,2021-01-10,2
2002,2021-01-11,0
2002,2021-01-12,1
2002,2021-01-13,0
2002,2021-01-14,1
2002,2021-01-15,0
2002,2021-01-16,2
2002,2021-01-17,2
2002,2021-01-18,0
2002,2021-01-19,1
2002,2021-01-20,6
2002,2021-01-21,1
2002,2021-01-22,2
2002,2021-01-23,4
2002,2021-01-24,1
2002,2021-01-25,1
2002,2021-01-26,2
2002,2021-01-27,0
2002,2021-01-28,0
2002,2021-01-29,4
2002,2021-01-30,1
2002,2021-01-31,2
2002,2021-02-01,1
2002,2021-02-02,2
2002,2021-02-03,0
2002,2021-02-04,17
2002,2021-02-05,3
2002,2021-02-06,3
2002,2021-02-07,9
2002,2021-02-08,3
2002,2021-02-09,0
2002,2021-02-10,0
2002,2021-02-11,1
2002,2021-02-12,0
2002,2021-02-13,1
2002,2021-02-14,10
2002,2021-02-15,0
2002,2021-02-16,6
2002,2021-02-17,1
2002,2021-02-18,3
2002,2021-02-19,11
2002,2021-02-20,50
2002,2021-02-21,32
2002,2021-02-22,6
2002,2021-02-23,9
2002,2021-02-24,33
2002,2021-02-25,13
2002,2021-02-26,2
2002,2021-02-27,25
2002,2021-02-28,35
2002,2021-03-01,7
2002,2021-03-02,36
2002,2021-03-03,21
2002,2021-03-04,1
2002,2021-03-05,2
2002,2021-03-06,20
2002,2021-03-07,22
2002,2021-03-08,4
2002,2021-03-09,0
2002,2021-03-10,12
2002,2021-03-11,1
2002,2021-03-12,1
2002,2021-03-13,1
2002,2021-03-14,1
2002,2021-03-15,7
2002,2021-03-16,7
2002,2021-03-17,3
2002,2021-03-18,17
2002,2021-03-19,4
2002,2021-03-20,24
2002,2021-03-21,16
2002,2021-03-22,6
2002,2021-03-23,26
2002,2021-03-24,21
2002,2021-03-25,4
2002,2021-03-26,13
2002,2021-03-27,1
2002,2021-03-29,36
2002,2021-03-30,42
2002,2021-03-31,42
2002,2021-04-01,57
2002,2021-04-02,14
2002,2021-04-03,46
2002,2021-04-04,39
2002,2021-04-05,6
2002,2021-04-06,0
2002,2021-04-07,4
2002,2021-04-08,19
2002,2021-04-09,23
2002,2021-04-10,3
2002,2021-04-11,2
2002,2021-04-12,7
2002,2021-04-13,10
2002,2021-04-14,7
2002,2021-04-15,53
2002,2021-04-16,54
2002,2021-04-17,43
2002,2021-04-18,34
2002,2021-04-19,15
2002,2021-04-20,48
2002,2021-04-21,10
2002,2021-04-22,44
2002,2021-04-23,31
2002,2021-04-24,75
2002,2021-04-25,60
2002,2021-04-26,35
2002,2021-04-27,60
2002,2021-04-28,32
2002,2021-04-29,6
2002,2021-04-30,31
2002,2021-05-01,59
2002,2021-05-02,53
2002,2021-05-03,19
2002,2021-05-04,2
2002,2021-05-05,2
2002,2021-05-06,4
2002,2021-05-07,4
2002,2021-05-08,25
2002,2021-05-09,134
2002,2021-05-10,10
2002,2021-05-11,8
2002,2021-05-12,23
2002,2021-05-13,77
2002,2021-05-14,71
2002,2021-05-15,24
2002,2021-05-16,27
2002,2021-05-17,10
2002,2021-05-18,13
2002,2021-05-19,20
2002,2021-05-20,43
2002,2021-05-21,13
2002,2021-05-22,23
2002,2021-05-23,52
2002,2021-05-24,17
2002,2021-05-25,3
2002,2021-05-26,21
2002,2021-05-27,11
2002,2021-05-28,42
2002,2021-05-29,66
2002,2021-05-30,89
2002,2021-05-31,46
2002,2021-06-01,46
2002,2021-06-02,45
2002,2021-06-03,8
2002,2021-06-04,63
2002,2021-06-05,34
2002,2021-06-06,50
2002,2021-06-07,21
2002,2021-06-08,37
2002,2021-06-09,47
2002,2021-06-10,49
2002,2021-06-11,23
2002,2021-06-12,92
2002,2021-06-13,69
2002,2021-06-14,57
2002,2021-06-15,57
2002,2021-06-16,40
2002,2021-06-17,52
2002,2021-06-18,43
2002,2021-06-19,61
2002,2021-06-20,47
2002,2021-06-21,31
2002,2021-06-22,1
2002,2021-06-23,69
2002,2021-06-24,15
2002,2021-06-25,49
2002,2021-06-26,77
2002,2021-06-27,96
2002,2021-06-28,19
2002,2021-06-29,20
2002,2021-06-30,17
2002,2021-07-01,15
2002,2021-07-02,56
2002,2021-07-03,74
2002,2021-07-04,27
2002,2021-07-05,18
2002,2021-07-06,27
2002,2021-07-07,55
2002,2021-07-08,21
2002,2021-07-09,37
2002,2021-07-10,57
2002,2021-07-11,89
2002,2021-07-12,18
2002,2021-07-13,18
2002,2021-07-14,1
2002,2021-07-15,5
2002,2021-07-16,16
2002,2021-07-17,37
2002,2021-07-18,79
2002,2021-07-19,35
2002,2021-07-20,61
2002,2021-07-21,102
2002,2021-07-22,55
2002,2021-07-23,58
2002,2021-07-24,10
2002,2021-07-25,49
2002,2021-07-26,44
2002,2021-07-27,26
2002,2021-07-28,24
2002,2021-07-29,87
2002,2021-07-30,79
2002,2021-07-31,50
2002,2021-08-01,49
2002,2021-08-02,29
2002,2021-08-03,21
2002,2021-08-04,65
2002,2021-08-05,29
2002,2021-08-06,26
2002,2021-08-07,43
2002,2021-08-08,50
2002,2021-08-09,34
2002,2021-08-10,40
2002,2021-08-11,66
2002,2021-08-12,75
2002,2021-08-13,68
2002,2021-08-14,353
2002,2021-08-15,359
2002,2021-08-16,31
2002,2021-08-17,37
2002,2021-08-18,31
2002,2021-08-19,15
2002,2021-08-20,69
2002,2021-08-21,108
2002,2021-08-22,50
2002,2021-08-23,21
2002,2021-08-24,99
2002,2021-08-25,55
2002,2021-08-26,30
2002,2021-08-27,32
2002,2021-08-28,22
2002,2021-08-29,28
2002,2021-08-30,17
2002,2021-08-31,36
2002,2021-09-01,29
2002,2021-09-02,74
2002,2021-09-03,38
2002,2021-09-04,67
2002,2021-09-05,88
2002,2021-09-06,39
2002,2021-09-07,70
2002,2021-09-08,80
2002,2021-09-09,25
2002,2021-09-10,5
2002,2021-09-11,38
2002,2021-09-12,62
2002,2021-09-13,57
2002,2021-09-14,17
2002,2021-09-15,4
2002,2021-09-16,33
2002,2021-09-17,39
2002,2021-09-18,56
2002,2021-09-19,67
2002,2021-09-20,17
2002,2021-09-21,31
2002,2021-09-22,40
2002,2021-09-23,39
2002,2021-09-24,29
2002,2021-09-25,58
2002,2021-09-26,15
2002,2021-09-27,8
2002,2021-09-28,32
2002,2021-09-29,40
2002,2021-09-30,22
2002,2021-10-01,26
2002,2021-10-02,23
2002,2021-10-03,2
2002,2021-10-04,9
2002,2021-10-05,4
2002,2021-10-06,4
2002,2021-10-07,4
2002,2021-10-08,34
2002,2021-10-09,57
2002,2021-10-10,39
2002,2021-10-11,17
2002,2021-10-12,4
2002,2021-10-13,5
2002,2021-10-14,21
2002,2021-10-15,10
2002,2021-10-16,21
2002,2021-10-17,22
2002,2021-10-18,36
2002,2021-10-19,3
2002,2021-10-20,8
2002,2021-10-21,4
2002,2021-10-22,16
2002,2021-10-23,12
2002,2021-10-24,28
2002,2021-10-25,7
2002,2021-10-26,9
2002,2021-10-27,12
2002,2021-10-28,7
2002,2021-10-29,29
2002,2021-10-30,8
2002,2021-10-31,0
2002,2021-11-01,14
2002,2021-11-02,0
2002,2021-11-03,2
2002,2021-11-04,4
2002,2021-11-05,11
2002,2021-11-06,17
2002,2021-11-07,2
2002,2021-11-08,14
2002,2021-11-09,4
2002,2021-11-10,3
2002,2021-11-11,12
2002,2021-11-12,2
2002,2021-11-13,2
2002,2021-11-14,6
2002,2021-11-15,2
2002,2021-11-16,1
2002,2021-11-17,1
2002,2021-11-18,1
2002,2021-11-19,2
2002,2021-11-20,12
2002,2021-11-21,3
2002,2021-11-22,3
2002,2021-11-23,14
2002,2021-11-24,6
2002,2021-11-25,3
2002,2021-11-26,0
2002,2021-11-27,0
2002,2021-11-28,1
2002,2021-11-29,1
2002,2021-11-30,0
2002,2021-12-01,12
2002,2021-12-02,0
2002,2021-12-03,19
2002,2021-12-04,1
2002,2021-12-05,4
2002,2021-12-06,4
2002,2021-12-07,1
2002,2021-12-08,0
2002,2021-12-09,0
2002,2021-12-10,0
2002,2021-12-11,0
2002,2021-12-12,2
2002,2021-12-13,0
2002,2021-12-14,0
2002,2021-12-15,0
2002,2021-12-16,1
2002,2021-12-17,0
2002,2021-12-18,6
2002,2021-12-19,5
2002,2021-12-20,2
2002,2021-12-21,1
2002,2021-12-22,2
2002,2021-12-23,0
2002,2021-12-24,1
2002,2021-12-25,0
2002,2021-12-26,0
2002,2021-12-27,0
2002,2021-12-28,7
2002,2021-12-29,0
2002,2021-12-30,4
2002,2021-12-31,13
2011,2021-01-01,22
2011,2021-01-02,89
2011,2021-01-03,57
2011,2021-01-04,44
2011,2021-01-05,59
2011,2021-01-06,71
2011,2021-01-07,71
2011,2021-01-08,54
2011,2021-01-09,93
2011,2021-01-10,94
2011,2021-01-11,68
2011,2021-01-12,52
2011,2021-01-13,80
2011,2021-01-14,40
2011,2021-01-15,22
2011,2021-01-16,24
2011,2021-01-17,20
2011,2021-01-18,34
2011,2021-01-19,35
2011,2021-01-20,81
2011,2021-01-21,51
2011,2021-01-22,72
2011,2021-01-23,54
2011,2021-01-24,90
2011,2021-01-25,50
2011,2021-01-26,67
2011,2021-01-27,40
2011,2021-01-28,46
2011,2021-01-29,52
2011,2021-01-30,10
2011,2021-01-31,72
2011,2021-02-01,58
2011,2021-02-02,55
2011,2021-02-03,40
2011,2021-02-04,81
2011,2021-02-05,58
2011,2021-02-06,46
2011,2021-02-07,67
2011,2021-02-08,28
2011,2021-02-09,17
2011,2021-02-10,23
2011,2021-02-11,31
2011,2021-02-12,39
2011,2021-02-13,31
2011,2021-02-14,55
2011,2021-02-15,37
2011,2021-02-16,70
2011,2021-02-17,38
2011,2021-02-18,47
2011,2021-02-19,40
2011,2021-02-20,204
2011,2021-02-21,341
2011,2021-02-22,120
2011,2021-02-23,187
2011,2021-02-24,197
2011,2021-02-25,187
2011,2021-02-26,63
2011,2021-02-27,218
2011,2021-02-28,279
2011,2021-03-01,160
2011,2021-03-02,200
2011,2021-03-03,205
2011,2021-03-04,97
2011,2021-03-05,97
2011,2021-03-06,172
2011,2021-03-07,246
2011,2021-03-08,126
2011,2021-03-09,95
2011,2021-03-10,106
2011,2021-03-11,50
2011,2021-03-12,65
2011,2021-03-13,27
2011,2021-03-14,35
2011,2021-03-15,73
2011,2021-03-16,70
2011,2021-03-17,83
2011,2021-03-18,65
2011,2021-03-19,84
2011,2021-03-20,201
2011,2021-03-21,184
2011,2021-03-22,96
2011,2021-03-23,147
2011,2021-03-24,183
2011,2021-03-25,119
2011,2021-03-26,117
2011,2021-03-27,39
2011,2021-03-29,175
2011,2021-03-30,201
2011,2021-03-31,249
2011,2021-04-01,218
2011,2021-04-02,151
2011,2021-04-03,140
2011,2021-04-04,183
2011,2021-04-05,35
2011,2021-04-06,62
2011,2021-04-07,36
2011,2021-04-08,146
2011,2021-04-09,125
2011,2021-04-10,20
2011,2021-04-11,8
2011,2021-04-12,79
2011,2021-04-13,122
2011,2021-04-14,99
2011,2021-04-15,117
2011,2021-04-16,92
2011,2021-04-17,219
2011,2021-04-18,173
2011,2021-04-19,108
2011,2021-04-20,179
2011,2021-04-21,188
2011,2021-04-22,231
2011,2021-04-23,261
2011,2021-04-24,350
2011,2021-04-25,371
2011,2021-04-26,208
2011,2021-04-27,216
2011,2021-04-28,210
2011,2021-04-29,178
2011,2021-04-30,175
2011,2021-05-01,274
2011,2021-05-02,218
2011,2021-05-03,189
2011,2021-05-04,52
2011,2021-05-05,85
2011,2021-05-06,63
2011,2021-05-07,155
2011,2021-05-08,186
2011,2021-05-09,461
2011,2021-05-10,103
2011,2021-05-11,78
2011,2021-05-12,159
2011,2021-05-13,261
2011,2021-05-14,153
2011,2021-05-15,66
2011,2021-05-16,124
2011,2021-05-17,72
2011,2021-05-18,80
2011,2021-05-19,121
2011,2021-05-20,170
2011,2021-05-21,122
2011,2021-05-22,117
2011,2021-05-23,148
2011,2021-05-24,64
2011,2021-05-25,38
2011,2021-05-26,68
2011,2021-05-27,97
2011,2021-05-28,187
2011,2021-05-29,254
2011,2021-05-30,338
2011,2021-05-31,289
2011,2021-06-01,316
2011,2021-06-02,248
2011,2021-06-03,167
2011,2021-06-04,105
2011,2021-06-05,192
2011,2021-06-06,93
2011,2021-06-07,65
2011,2021-06-08,71
2011,2021-06-09,65
2011,2021-06-10,50
2011,2021-06-11,57
2011,2021-06-12,64
2011,2021-06-13,94
2011,2021-06-14,36
2011,2021-06-15,60
2011,2021-06-16,63
2011,2021-06-17,41
2011,2021-06-18,23
2011,2021-06-19,41
2011,2021-06-20,58
2011,2021-06-21,29
2011,2021-06-22,13
2011,2021-06-23,61
2011,2021-06-24,9
2011,2021-06-25,29
2011,2021-06-26,63
2011,2021-06-27,51
2011,2021-06-28,29
2011,2021-06-29,16
2011,2021-06-30,10
2011,2021-07-01,37
2011,2021-07-02,45
2011,2021-07-03,52
2011,2021-07-04,24
2011,2021-07-05,12
2011,2021-07-06,26
2011,2021-07-07,54
2011,2021-07-08,17
2011,2021-07-09,18
2011,2021-07-10,25
2011,2021-07-11,64
2011,2021-07-12,29
2011,2021-07-13,9
2011,2021-07-14,0
2011,2021-07-15,10
2011,2021-07-16,14
2011,2021-07-17,43
2011,2021-07-18,87
2011,2021-07-19,33
2011,2021-07-20,35
2011,2021-07-21,80
2011,2021-07-22,57
2011,2021-07-23,31
2011,2021-07-24,11
2011,2021-07-25,47
2011,2021-07-26,25
2011,2021-07-27,7
2011,2021-07-28,40
2011,2021-07-29,80
2011,2021-07-30,65
2011,2021-07-31,79
2011,2021-08-01,96
2011,2021-08-02,38
2011,2021-08-03,38
2011,2021-08-04,65
2011,2021-08-05,67
2011,2021-08-06,64
2011,2021-08-07,84
2011,2021-08-08,80
2011,2021-08-09,97
2011,2021-08-10,109
2011,2021-08-11,101
2011,2021-08-12,120
2011,2021-08-13,84
2011,2021-08-14,98
2011,2021-08-15,124
2011,2021-08-16,81
2011,2021-08-17,67
2011,2021-11-17,25
2011,2021-11-18,22
2011,2021-11-19,25
2011,2021-11-20,69
2011,2021-11-21,10
2011,2021-11-22,23
2011,2021-11-23,26
2011,2021-11-24,29
2011,2021-11-25,27
2011,2021-11-26,16
2011,2021-11-27,35
2011,2021-11-28,19
2011,2021-11-29,28
2011,2021-11-30,13
2011,2021-12-01,17
2011,2021-12-02,8
2011,2021-12-03,18
2011,2021-12-04,16
2011,2021-12-05,16
2011,2021-12-06,15
2011,2021-12-07,8
2011,2021-12-08,8
2011,2021-12-09,11
2011,2021-12-10,15
2011,2021-12-11,28
2011,2021-12-12,9
2011,2021-12-13,13
2011,2021-12-14,15
2011,2021-12-15,15
2011,2021-12-16,20
2011,2021-12-17,11
2011,2021-12-18,28
2011,2021-12-19,20
2011,2021-12-20,5
2011,2021-12-21,15
2011,2021-12-22,17
2011,2021-12-23,11
2011,2021-12-24,4
2011,2021-12-25,11
2011,2021-12-26,5
2011,2021-12-27,9
2011,2021-12-28,21
2011,2021-12-29,1
2011,2021-12-30,4
2011,2021-12-31,42
2012,2021-01-01,19
2012,2021-01-02,40
2012,2021-01-03,34
2012,2021-01-04,5
2012,2021-01-05,6
2012,2021-01-06,15
2012,2021-01-07,10
2012,2021-01-08,15
2012,2021-01-09,41
2012,2021-01-10,48
2012,2021-01-11,5
2012,2021-01-12,0
2012,2021-01-13,7
2012,2021-01-14,2
2012,2021-01-15,5
2012,2021-01-16,6
2012,2021-01-17,7
2012,2021-01-18,1
2012,2021-01-19,4
2012,2021-01-20,18
2012,2021-01-21,5
2012,2021-01-22,6
2012,2021-01-23,13
2012,2021-01-24,33
2012,2021-01-25,3
2012,2021-01-26,5
2012,2021-01-27,4
2012,2021-01-28,5
2012,2021-01-29,2
2012,2021-01-30,1
2012,2021-01-31,53
2012,2021-02-01,2
2012,2021-02-02,1
2012,2021-02-03,2
2012,2021-02-04,12
2012,2021-02-05,10
2012,2021-02-06,22
2012,2021-02-07,40
2012,2021-02-08,7
2012,2021-02-09,4
2012,2021-02-10,12
2012,2021-02-11,0
2012,2021-02-12,2
2012,2021-02-13,17
2012,2021-02-14,33
2012,2021-02-15,4
2012,2021-02-16,18
2012,2021-02-17,3
2012,2021-02-18,9
2012,2021-02-19,16
2012,2021-02-20,64
2012,2021-02-21,128
2012,2021-02-22,23
2012,2021-02-23,24
2012,2021-02-24,33
2012,2021-02-25,44
2012,2021-02-26,12
2012,2021-02-27,59
2012,2021-02-28,97
2012,2021-03-01,22
2012,2021-03-02,30
2012,2021-03-03,28
2012,2021-03-04,10
2012,2021-03-05,4
2012,2021-03-06,42
2012,2021-03-07,87
2012,2021-03-08,7
2012,2021-03-09,7
2012,2021-03-10,15
2012,2021-03-11,2
2012,2021-03-12,5
2012,2021-03-13,13
2012,2021-03-14,28
2012,2021-03-15,1
2012,2021-03-16,5
2012,2021-03-17,18
2012,2021-03-18,12
2012,2021-03-19,8
2012,2021-03-20,38
2012,2021-03-21,64
2012,2021-03-22,12
2012,2021-03-23,25
2012,2021-03-24,28
2012,2021-03-25,12
2012,2021-03-26,24
2012,2021-03-27,15
2012,2021-03-29,41
2012,2021-03-30,59
2012,2021-03-31,72
2012,2021-04-01,50
2012,2021-04-02,35
2012,2021-04-03,30
2012,2021-04-04,83
2012,2021-04-05,17
2012,2021-04-06,5
2012,2021-04-07,3
2012,2021-04-08,27
2012,2021-04-09,35
2012,2021-04-10,7
2012,2021-04-11,2
2012,2021-04-12,8
2012,2021-04-13,36
2012,2021-04-14,26
2012,2021-04-15,23
2012,2021-04-16,19
2012,2021-04-17,59
2012,2021-04-18,72
2012,2021-04-19,3
2012,2021-04-20,30
2012,2021-04-21,36
2012,2021-04-22,33
2012,2021-04-23,24
2012,2021-04-24,90
2012,2021-04-25,102
2012,2021-04-26,30
2012,2021-04-27,63
2012,2021-04-28,26
2012,2021-04-29,28
2012,2021-04-30,39
2012,2021-05-01,81
2012,2021-05-02,68
2012,2021-05-03,20
2012,2021-05-04,6
2012,2021-05-05,8
2012,2021-05-06,3
2012,2021-05-07,15
2012,2021-05-08,65
2012,2021-05-09,127
2012,2021-05-10,4
2012,2021-05-11,10
2012,2021-05-12,16
2012,2021-05-13,74
2012,2021-05-14,18
2012,2021-05-15,14
2012,2021-05-16,25
2012,2021-05-17,14
2012,2021-05-18,6
2012,2021-05-19,8
2012,2021-05-20,21
2012,2021-05-21,20
2012,2021-05-22,23
2012,2021-05-23,37
2012,2021-05-24,19
2012,2021-05-25,18
2012,2021-05-26,11
2012,2021-05-27,18
2012,2021-05-28,27
2012,2021-05-29,48
2012,2021-05-30,118
2012,2021-05-31,31
2012,2021-06-01,63
2012,2021-06-02,23
2012,2021-06-03,21
2012,2021-06-04,12
2012,2021-06-05,27
2012,2021-06-06,78
2012,2021-06-07,38
2012,2021-06-08,43
2012,2021-06-09,41
2012,2021-06-10,31
2012,2021-06-11,36
2012,2021-06-12,47
2012,2021-06-13,66
2012,2021-06-14,36
2012,2021-06-15,46
2012,2021-06-16,27
2012,2021-06-17,35
2012,2021-06-18,21
2012,2021-06-19,42
2012,2021-06-20,72
2012,2021-06-21,20
2012,2021-06-22,9
2012,2021-06-23,70
2012,2021-06-24,5
2012,2021-06-25,32
2012,2021-06-26,37
2012,2021-06-27,79
2012,2021-06-28,17
2012,2021-06-29,18
2012,2021-06-30,14
2012,2021-07-01,24
2012,2021-07-02,42
2012,2021-07-03,44
2012,2021-07-04,22
2012,2021-07-05,3
2012,2021-07-06,13
2012,2021-07-07,35
2012,2021-07-08,17
2012,2021-07-09,25
2012,2021-07-10,44
2012,2021-07-11,76
2012,2021-07-12,5
