"POSTE_ID","ind","average_week_day","average_week_end"
2001,"00",0.473794549266247,1.16842105263158
2001,"01",0.222222222222222,0.863157894736842
2001,"02",0.0922431865828092,0.442105263157895
2001,"03",0.050314465408805,0.357894736842105
2001,"04",0.00838574423480084,0.136842105263158
2001,"05",0.675052410901468,0.0736842105263158
2001,"06",4.38155136268344,0.178947368421053
2001,"07",18.8511530398323,1.47368421052632
2001,"08",34.4947589098532,2.77894736842105
2001,"09",15.1949685534591,6.55789473684211
2001,"10",8.73794549266247,12.3157894736842
2001,"11",11.2704402515723,16.0736842105263
2001,"12",19.3039832285115,16.9789473684211
2001,"13",18.8721174004193,15.2
2001,"14",16.1425576519916,17.8
2001,"15",14.7924528301887,22.0842105263158
2001,"16",21.9245283018868,22.9157894736842
2001,"17",29.7358490566038,20.0315789473684
2001,"18",28.8972746331237,14.5263157894737
2001,"19",16.3186582809224,7.61052631578947
2001,"20",8.25157232704403,4.43157894736842
2001,"21",4.77148846960168,3.18947368421053
2001,"22",2.9643605870021,2.04210526315789
2001,"23",1.62683438155136,1.30526315789474
2002,"00",0.00383877159309021,0
2002,"01",0,0
2002,"02",0,0
2002,"03",0,0
2002,"04",0.00383877159309021,0
2002,"05",0.0153550863723608,0
2002,"06",0.234165067178503,0.00970873786407767
2002,"07",0.145873320537428,0.058252427184466
2002,"08",0.226487523992322,0.320388349514563
2002,"09",0.641074856046065,1.18446601941748
2002,"10",1.44721689059501,3.14563106796116
2002,"11",1.75815738963532,5.12621359223301
2002,"12",1.57389635316699,3.81553398058252
2002,"13",1.71976967370441,3.66019417475728
2002,"14",3.03646833013436,5.72815533980583
2002,"15",3.35892514395393,6.64077669902913
2002,"16",2.43761996161228,4.40776699029126
2002,"17",1.52399232245681,2.07766990291262
2002,"18",1.17082533589251,1.19417475728155
2002,"19",0.598848368522073,0.475728155339806
2002,"20",0.268714011516315,0.145631067961165
2002,"21",0.053742802303263,0.0970873786407767
2002,"22",0.0191938579654511,0
2002,"23",0.00767754318618042,0
2011,"00",0.0663265306122449,0.142857142857143
2011,"01",0.00510204081632653,0.168831168831169
2011,"02",0.0102040816326531,0.025974025974026
2011,"03",0,0
2011,"04",0.122448979591837,0.220779220779221
2011,"05",0.107142857142857,0.038961038961039
2011,"06",1.05102040816327,0.142857142857143
2011,"07",4.29591836734694,0.350649350649351
2011,"08",7.16836734693878,1.32467532467532
2011,"09",2.79081632653061,3.96103896103896
2011,"10",2.16326530612245,7.46753246753247
2011,"11",2.81632653061224,9.98701298701299
2011,"12",4.1734693877551,10.8051948051948
2011,"13",4.22959183673469,8.64935064935065
2011,"14",5.32142857142857,11.3636363636364
2011,"15",4.88265306122449,14.2337662337662
2011,"16",7.22959183673469,12.9220779220779
2011,"17",9.93877551020408,11.5974025974026
2011,"18",9.06632653061224,7.16883116883117
2011,"19",5.23979591836735,3.18181818181818
2011,"20",2.9234693877551,1.54545454545455
2011,"21",1.79081632653061,1.15584415584416
2011,"22",0.923469387755102,0.363636363636364
2011,"23",0.147959183673469,0.116883116883117
2012,"00",0.00766283524904215,0.00970873786407767
2012,"01",0.0153256704980843,0.0194174757281553
2012,"02",0,0
2012,"03",0,0
2012,"04",0.00383141762452107,0
2012,"05",0.0114942528735632,0
2012,"06",0.0459770114942529,0.0194174757281553
2012,"07",0.325670498084291,0.0776699029126214
2012,"08",0.64367816091954,0.485436893203884
2012,"09",0.689655172413793,1.99029126213592
2012,"10",0.720306513409962,4.47572815533981
2012,"11",0.915708812260536,5.40776699029126
2012,"12",1.08045977011494,4.38834951456311
2012,"13",1.16475095785441,3.19417475728155
2012,"14",1.48275862068966,3.56310679611651
2012,"15",1.70498084291188,5.54368932038835
2012,"16",2.17624521072797,5.4368932038835
2012,"17",2.20689655172414,3.61165048543689
2012,"18",1.97701149425287,1.69902912621359
2012,"19",1.4176245210728,0.766990291262136
2012,"20",0.494252873563218,0.330097087378641
2012,"21",0.210727969348659,0.135922330097087
2012,"22",0.0498084291187739,0.0388349514563107
2012,"23",0.0268199233716475,0.0194174757281553
2013,"00",0.0306513409961686,0
2013,"01",0.0191570881226054,0.00970873786407767
2013,"02",0.00766283524904215,0.00970873786407767
2013,"03",0.00383141762452107,0.029126213592233
2013,"04",0.0268199233716475,0
2013,"05",0.0689655172413793,0.0776699029126214
2013,"06",1.59770114942529,0.16504854368932
2013,"07",2.35632183908046,0.252427184466019
2013,"08",4.61302681992337,1.18446601941748
2013,"09",2.54406130268199,3.05825242718447
2013,"10",2.44827586206897,5.29126213592233
2013,"11",2.31417624521073,5.16504854368932
2013,"12",2.29501915708812,5.3495145631068
2013,"13",3.01915708812261,4.72815533980583
2013,"14",3.03831417624521,5.13592233009709
2013,"15",3.36015325670498,6.55339805825243
2013,"16",3.55555555555556,5.22330097087379
2013,"17",3.83908045977011,3.89320388349515
2013,"18",3.3639846743295,1.92233009708738
