"POSTE_ID","ind","C_weekday","V_weekday","C_weekend","V_weekend"
2,"00",5.53876739562624,11.2087475149105,3.29,24.99
2,"01",4.5765407554672,6.35785288270378,2.85,13.96
2,"02",5.38369781312127,6.37773359840954,2.94,9.46
2,"03",7.58250497017893,11.5864811133201,2.59,9.52
2,"04",14.3737574552684,35.5984095427435,5.31,11.65
2,"05",35.6580516898608,259.594433399602,5.04,50.08
2,"06",62.8031809145129,463.669980119284,8.92,70.35
2,"07",64.5089463220676,660.727634194831,10.86,103.29
2,"08",58.2147117296223,485.566600397614,12.41,171.33
2,"09",55.3200795228628,330.178926441352,13.36,300.27
2,"10",58.675944333996,332.091451292247,15.68,408.2
2,"11",61.3001988071571,352.151093439364,16.16,498.09
2,"12",61.3797216699801,367.328031809145,15.44,485.49
2,"13",60.7554671968191,364.512922465209,14.41,482.83
2,"14",61.2922465208747,409.948310139165,12.99,519.06
2,"15",60.572564612326,484.091451292247,10.1,511.14
2,"16",57.5864811133201,670.155069582505,9.11,454.23
2,"17",45.3081510934394,808.44930417495,9.31,390.23
2,"18",33.3638170974155,478.222664015905,7.52,302.58
2,"19",24.7077534791252,233.598409542744,6.13,190.04
2,"20",15.8250497017893,120.457256461233,3.56,113.89
2,"21",10.0119284294235,79.8846918489066,2.89,80.14
2,"22",6.88667992047714,57.6858846918489,2.73,56.76
2,"23",6.66401590457256,29.168986083499,2.26,29.9
7,"00",2.97435897435897,32.276134122288,1.67,65.34
7,"01",1.64891518737673,18.6114398422091,0.49,40.55
7,"02",1.39644970414201,12.5956607495069,0.43,23.49
7,"03",2.37080867850099,14.4457593688363,0.72,15.89
7,"04",5.01775147928994,42.6587771203156,1.16,22.03
7,"05",11.67258382643,192.406311637081,1.44,51.79
7,"06",29.2228796844181,486.149901380671,4.36,82.45
7,"07",39.5226824457594,551.392504930966,5.13,138.58
7,"08",36.6508875739645,466.867850098619,5.53,261.5
7,"09",36.4418145956608,455.01775147929,6.07,426.33
7,"10",36.7061143984221,521.865877712032,5.84,583.36
7,"11",34.4930966469428,562.7258382643,5.56,674.49
7,"12",30.2011834319527,600.966469428008,5.54,705.09
7,"13",30.2051282051282,598.666666666667,4.11,701.42
7,"14",30.65483234714,630.65483234714,4.78,740.47
7,"15",28.0276134122288,674.165680473373,4.58,716.03
7,"16",22.3589743589744,759.74358974359,3.71,669.17
7,"17",15.8500986193294,764.157790927022,3.76,602.67
7,"18",13.6646942800789,616.074950690335,3.08,484.65
7,"19",8.71005917159763,419.049309664694,2.47,352.72
7,"20",6.54043392504931,279.660749506903,2.46,263.08
7,"21",5.45956607495069,196.934911242604,2.02,189.53
7,"22",4.14595660749507,155.431952662722,1.74,142.67
7,"23",4.01972386587771,71.8934911242604,1.82,77.84
10,"00",1.51633986928105,39.6959314775161,1.23076923076923,82.7807486631016
10,"01",1.11111111111111,22.2869379014989,0.78021978021978,43.6149732620321
10,"02",0.993464052287582,23.2462526766595,0.538461538461538,29.4973262032086
10,"03",2.84095860566449,21.8886509635974,1.04395604395604,25.9465240641711
10,"04",4.21350762527233,72.1027837259101,0.769230769230769,34.427807486631
10,"05",18.5795206971678,358.65096359743,1.43956043956044,109.294117647059
10,"06",34.1655773420479,679.653104925054,3.83516483516484,117.347593582888
10,"07",34.5054466230937,621.93147751606,4.8021978021978,167.486631016043
10,"08",37.8823529411765,498.154175588865,6.68131868131868,287.058823529412
10,"09",37.6470588235294,467.940042826552,7.41758241758242,418.106951871658
10,"10",35.2244008714597,509.271948608137,7,537.967914438503
10,"11",32.6056644880174,547.576017130621,6.1978021978022,614.288770053476
10,"12",29.4553376906318,601.635974304069,5.82417582417582,615.679144385027
10,"13",33.3115468409586,592.436830835118,5.31868131868132,581.679144385027
10,"14",32.3790849673203,667.991434689508,4.82417582417582,626.438502673797
10,"15",32.4488017429194,750.762312633833,4.87912087912088,616.96256684492
10,"16",26.6143790849673,817.297644539615,4.59340659340659,577.935828877005
10,"17",21.6078431372549,809.310492505353,3.7032967032967,557.069518716578
10,"18",17.3812636165577,692.82226980728,3.28571428571429,503.882352941176
10,"19",11.9694989106754,470.852248394004,2.62637362637363,397.775401069519
10,"20",6.31372549019608,310.980728051392,1.58241758241758,290.085561497326
10,"21",3.42047930283224,230.47965738758,1.28571428571429,218.770053475936
10,"22",1.67320261437909,187.216274089936,1.14285714285714,173.614973262032
10,"23",1.17211328976035,90.0942184154176,0.43956043956044,95.6256684491979
11,"00",0.421455938697318,17.3793103448276,0.267326732673267,31.6650246305419
11,"01",0.0842911877394636,8.59386973180077,0.158415841584158,15.8817733990148
11,"02",0.203065134099617,7.44061302681992,0.0594059405940594,10.5714285714286
11,"03",0.53639846743295,11.007662835249,0.0594059405940594,7.92118226600985
11,"04",1.03448275862069,24.0766283524904,0.356435643564356,11.7142857142857
11,"05",3.93869731800766,127.915708812261,0.841584158415842,37.576354679803
11,"06",7.34865900383142,419.283524904215,0.841584158415842,38.5812807881773
11,"07",8.8544061302682,481.88122605364,1.13861386138614,54.2660098522167
11,"08",9.12260536398467,282.877394636015,2,84.2857142857143
11,"09",7.44444444444444,181.149425287356,1.94059405940594,122.512315270936
11,"10",6.63218390804598,160.689655172414,2.0990099009901,156.206896551724
11,"11",7.00383141762452,174.858237547893,2.40594059405941,176.374384236453
11,"12",6.18007662835249,208.32183908046,2.35643564356436,181.399014778325
11,"13",7.34099616858238,225.318007662835,2.47524752475248,177.261083743842
11,"14",7.56704980842912,242.478927203065,2.31683168316832,192.926108374384
11,"15",7.08812260536398,321.827586206897,2.17821782178218,191.931034482759
11,"16",8.11111111111111,483.375478927203,2.26732673267327,181.014778325123
11,"17",7.5632183908046,501.471264367816,2.33663366336634,175.960591133005
11,"18",6.06896551724138,320.191570881226,1.97029702970297,164.088669950739
11,"19",3.7816091954023,181.417624521073,1.41584158415842,122.995073891626
11,"20",2.3448275862069,105.689655172414,1.11881188118812,81.448275862069
11,"21",0.915708812260536,73.7088122605364,0.574257425742574,61.5270935960591
11,"22",0.854406130268199,68.5900383141762,0.297029702970297,57.5566502463054
11,"23",0.42911877394636,34.8199233716475,0.168316831683168,33.8226600985222
12,"00",1.31782945736434,37.1356589147287,1.12871287128713,71.2772277227723
12,"01",1.15891472868217,19.7015503875969,0.910891089108911,41.1584158415842
12,"02",1.03488372093023,15.2286821705426,0.653465346534653,23.5841584158416
12,"03",1.72093023255814,23.2635658914729,0.712871287128713,19.960396039604
12,"04",3.56976744186047,73.5193798449612,1.76237623762376,32.4752475247525
12,"05",6.01162790697674,226.992248062016,1.91089108910891,70.6138613861386
12,"06",12.2403100775194,425.53488372093,3.28712871287129,97.980198019802
12,"07",19.7364341085271,508.693798449612,3.81188118811881,142.742574257426
12,"08",14.9457364341085,433.468992248062,4.38613861386139,252.39603960396
12,"09",14.7519379844961,461.833333333333,4.32673267326733,386.425742574257
12,"10",14.1356589147287,543.825581395349,4.73267326732673,533.356435643564
12,"11",13.7596899224806,566.158914728682,4.17821782178218,614.663366336634
12,"12",13.8565891472868,597.011627906977,3.91089108910891,569.564356435644
12,"13",15.1395348837209,564.596899224806,3.04950495049505,509.841584158416
12,"14",13.6240310077519,669.864341085271,3.58415841584158,606.386138613861
12,"15",13.8992248062016,742.364341085271,3.05940594059406,641.980198019802
12,"16",12.5581395348837,812.496124031008,3.01980198019802,616.851485148515
12,"17",9.71705426356589,807.422480620155,2.6039603960396,573.811881188119
12,"18",8.94186046511628,655.100775193798,2.15841584158416,486.188118811881
12,"19",6.32170542635659,421.686046511628,1.67326732673267,347.712871287129
12,"20",4.33720930232558,248.34496124031,1.21782178217822,220.158415841584
12,"21",2.80232558139535,169.321705426357,0.861386138613861,159.019801980198
12,"22",2.61240310077519,148.631782945736,1.20792079207921,137.970297029703
12,"23",2.10077519379845,73.7248062015504,1.38613861386139,84.4653465346535
15,"00",0.247104247104247,20.4787644787645,0.099009900990099,53.9408866995074
15,"01",0.0463320463320463,11.1389961389961,0.0792079207920792,26.7093596059113
15,"02",0.0193050193050193,5.996138996139,0.0891089108910891,15.3990147783251
15,"03",0.0463320463320463,8.32432432432432,0.0594059405940594,13.9014778325123
15,"04",0.1003861003861,43.7027027027027,0.0495049504950495,20.384236453202
15,"05",1.2972972972973,294.934362934363,0.198019801980198,90.8275862068966
15,"06",5.80694980694981,688.667953667954,0.98019801980198,133.103448275862
15,"07",4.68339768339768,752.752895752896,0.831683168316832,179.753694581281
15,"08",5.01544401544402,592.440154440154,1.22772277227723,305.28078817734
15,"09",5.60617760617761,492.633204633205,1.63366336633663,447.418719211823
15,"10",5.72200772200772,524.656370656371,1.95049504950495,574.118226600985
15,"11",4.6949806949807,533.142857142857,1.42574257425743,621.320197044335
15,"12",3.86100386100386,585.606177606178,1.10891089108911,553.083743842365
15,"13",3.64478764478764,554.235521235521,0.99009900990099,500.334975369458
15,"14",3.56756756756757,670.548262548263,1.12871287128713,589.812807881773
15,"15",4.2972972972973,693.567567567568,1.17821782178218,589.536945812808
15,"16",5.25482625482625,758.243243243243,1.25742574257426,566.916256157635
15,"17",2.62934362934363,792.362934362934,1.18811881188119,559.330049261084
15,"18",1.6988416988417,697.953667953668,0.96039603960396,517.527093596059
15,"19",1.05791505791506,486.223938223938,0.693069306930693,412.226600985222
