"POSTE_ID","ind","C_weekday","V_weekday","C_weekend","V_weekend"
2,"00",3.81132075471698,17.633423180593,2.3936170212766,40.9148936170213
2,"01",3.33692722371968,9.22371967654987,2.09574468085106,26.6595744680851
2,"02",3.05121293800539,8.09703504043127,1.63829787234043,17.5957446808511
2,"03",5.94609164420485,11.1159029649596,1.65957446808511,17.3617021276596
2,"04",8.85175202156334,29.8059299191375,2.97872340425532,18.436170212766
2,"05",16.9919137466307,218.247978436658,3.31914893617021,46.0425531914894
2,"06",40.3719676549865,559.11051212938,4.63829787234043,86.0957446808511
2,"07",45.9460916442048,752.199460916442,5.61702127659574,126.042553191489
2,"08",41.9245283018868,610.754716981132,6.51063829787234,201.81914893617
2,"09",40.8948787061995,418.339622641509,7.6063829787234,348.925531914894
2,"10",41.0026954177898,403.989218328841,8.29787234042553,485.63829787234
2,"11",41.6064690026954,406.053908355795,8.06382978723404,580.329787234043
2,"12",42.8194070080863,415.33153638814,8.42553191489362,568.478723404255
2,"13",39.8975741239892,421.99460916442,8.63829787234043,558.010638297872
2,"14",39.5417789757412,457.250673854447,7.15957446808511,616.734042553191
2,"15",38.1563342318059,502.247978436658,5.82978723404255,601.085106382979
2,"16",37.3423180592992,670.797843665768,4.04255319148936,545.957446808511
2,"17",29.7358490566038,865.568733153639,4.67021276595745,472.202127659574
2,"18",23.0404312668464,564.560646900269,4.04255319148936,381.18085106383
2,"19",15.6927223719677,312.576819407008,4.03191489361702,260.021276595745
2,"20",10.9703504043127,164.097035040431,2.86170212765957,158.797872340426
2,"21",7.15902964959569,107.520215633423,2.11702127659574,109.212765957447
2,"22",4.30727762803235,82.5229110512129,1.20212765957447,80.6914893617021
2,"23",3.91913746630728,44.5714285714286,1.32978723404255,49.1914893617021
7,"00",2.52659574468085,47.5585106382979,1.09375,95.5833333333333
7,"01",2.20744680851064,29.75,0.947916666666667,63.5520833333333
7,"02",2.59574468085106,19.3563829787234,0.802083333333333,38.4375
7,"03",2.56382978723404,17.5425531914894,0.739583333333333,31.7708333333333
7,"04",4.07978723404255,39.6117021276596,0.895833333333333,31.3854166666667
7,"05",7.46808510638298,172.377659574468,0.989583333333333,64.2395833333333
7,"06",21.2234042553191,627.920212765957,2.59375,106.25
7,"07",35.2074468085106,853.31914893617,4.41666666666667,172.364583333333
7,"08",31.7234042553191,699.43085106383,4.76041666666667,329.947916666667
7,"09",33.9468085106383,634.223404255319,6.48958333333333,552.864583333333
7,"10",34.4734042553191,719.170212765957,6.70833333333333,771.239583333333
7,"11",32.7765957446809,764.595744680851,7.25,902.229166666667
7,"12",29.6170212765957,812.297872340426,7.09375,926.364583333333
7,"13",31.4148936170213,813.494680851064,6.44791666666667,937.197916666667
7,"14",30.6010638297872,863.718085106383,7.22916666666667,982.010416666667
7,"15",26.031914893617,892.420212765957,6.33333333333333,957.46875
7,"16",22.3404255319149,1000.83510638298,4.88541666666667,889.416666666667
7,"17",22.063829787234,1078.82978723404,5.34375,817.916666666667
7,"18",19.7606382978723,930.670212765957,4.21875,680.6875
7,"19",14.5691489361702,643.946808510638,3.33333333333333,482.760416666667
7,"20",8.22340425531915,419.744680851064,2.33333333333333,345.260416666667
7,"21",5.74468085106383,284.154255319149,1.88541666666667,239.135416666667
7,"22",3.56382978723404,218.787234042553,2.05208333333333,178.3125
7,"23",2.25531914893617,108.510638297872,1.51041666666667,109.90625
10,"00",1.52230971128609,58.9396325459318,1.29032258064516,121.354838709677
10,"01",1.83727034120735,38.5984251968504,0.989247311827957,77.0215053763441
