"POSTE_ID","ind","C_weekday","V_weekday","C_weekend","V_weekend"
2,"00",5.02204408817635,18.4569138276553,3.19402985074627,45.6915422885572
2,"01",3.88376753507014,9.33066132264529,2.3681592039801,27.8905472636816
2,"02",3.59919839679359,7.95190380761523,1.87064676616915,19.8009950248756
2,"03",6.23647294589178,13.0180360721443,2.08955223880597,17.2437810945274
2,"04",12.1482965931864,35.2464929859719,2.96517412935323,20.3681592039801
2,"05",27.8517034068136,245.442885771543,4.30845771144279,50.1094527363184
2,"06",59.5070140280561,516.689378757515,8.41791044776119,83.273631840796
2,"07",60.7575150300601,712.953907815631,10.0298507462687,127.422885572139
2,"08",55.4108216432866,589.511022044088,12.2388059701493,209.054726368159
2,"09",55.8877755511022,401.879759519038,16.6069651741294,368.318407960199
2,"10",58.9298597194389,398.468937875752,19.3233830845771,521.661691542289
2,"11",61.2705410821643,415.763527054108,20.8955223880597,628.776119402985
2,"12",60.2605210420842,429.266533066132,19.5721393034826,615.313432835821
2,"13",58.9699398797595,428.352705410822,19.0248756218905,610.945273631841
2,"14",58.9178356713427,481.426853707415,15.8706467661692,661.990049751244
2,"15",57.190380761523,555.194388777555,12.865671641791,651.691542288557
2,"16",56.749498997996,753.987975951904,10.8955223880597,593.422885572139
2,"17",42.7655310621242,946.62124248497,10.5572139303483,515.10447761194
2,"18",33.2024048096192,595.434869739479,8.84577114427861,408.756218905473
2,"19",23.3066132264529,330.09619238477,7.71144278606965,287.980099502488
2,"20",14.3527054108216,164.921843687375,5.44278606965174,170.019900497512
2,"21",9.54308617234469,112.188376753507,4.02985074626866,113.064676616915
2,"22",6.25250501002004,82.6332665330661,2.65671641791045,83.3930348258706
2,"23",5.95991983967936,45.1783567134269,2.38805970149254,50.6467661691542
7,"00",2.10623556581986,47.2933025404157,1.16939890710383,98.0874316939891
7,"01",1.73672055427252,24.9284064665127,0.644808743169399,59.0601092896175
7,"02",1.46882217090069,16.8221709006928,0.568306010928962,36.6010928961749
7,"03",1.66281755196305,17.3071593533487,0.524590163934426,30.6775956284153
7,"04",3.22401847575058,41.4826789838337,1.12568306010929,29.7377049180328
7,"05",10.0785219399538,207.251732101617,1.27868852459016,65.551912568306
7,"06",23.8799076212471,701.556581986143,2.52459016393443,111.245901639344
7,"07",34.175519630485,794.083140877598,4.12021857923497,178.459016393443
7,"08",29.0715935334873,704.545034642032,5.19125683060109,345.639344262295
7,"09",31.2240184757506,628.434180138568,6.52459016393443,577.333333333333
7,"10",30.8314087759815,697.094688221709,6.30601092896175,782.360655737705
7,"11",30.35103926097,739.986143187067,7.23497267759563,903.213114754098
7,"12",29.0993071593533,769.930715935335,6.66666666666667,930.819672131148
7,"13",29.0069284064665,769.741339491917,6.59016393442623,932.109289617486
7,"14",29.2193995381062,809.163972286374,7.07103825136612,967.803278688525
7,"15",26.7713625866051,854.697459584296,6.6775956284153,936.098360655738
7,"16",23.3302540415704,987.390300230947,4.93989071038251,881.748633879781
7,"17",20.8083140877598,1038.5311778291,6.08743169398907,807.792349726776
7,"18",21.64896073903,896.545034642032,4.01092896174863,674.579234972678
7,"19",12.9237875288684,621.921478060046,3.30054644808743,486.666666666667
