"POSTE_ID","ind","C_weekday","V_weekday","C_weekend","V_weekend"
1,"00",0.0276679841897233,2.19762845849802,0.0201005025125628,3.60804020100502
1,"01",0.0197628458498024,0.877470355731225,0.0100502512562814,2.02010050251256
1,"02",0.00790513833992095,0.628458498023715,0.0100502512562814,1.36683417085427
1,"03",0.0316205533596838,1.00790513833992,0.0100502512562814,1.05527638190955
1,"04",0.150197628458498,3.79446640316206,0.0402010050251256,1.36683417085427
1,"05",0.675889328063241,38.0632411067194,0.251256281407035,7.50753768844221
1,"06",2.27272727272727,162.565217391304,0.170854271356784,7.05527638190955
1,"07",2.3399209486166,258.466403162055,0.371859296482412,12.0201005025126
1,"08",3.20158102766798,185.901185770751,0.623115577889447,19.9095477386935
1,"09",2.5098814229249,58.7391304347826,0.814070351758794,30.7638190954774
1,"10",2.32411067193676,48.0869565217391,1.01507537688442,38.894472361809
1,"11",2.23715415019763,51.9407114624506,1.0251256281407,49.5678391959799
1,"12",1.83399209486166,59.8181818181818,0.824120603015075,50.7939698492462
1,"13",2.23715415019763,67.9169960474308,0.733668341708543,39.1557788944724
1,"14",2.57312252964427,87.9130434782609,1.15577889447236,47.929648241206
1,"15",2.65612648221344,111.249011857708,0.944723618090452,48.5025125628141
1,"16",3.22924901185771,219.304347826087,0.814070351758794,46.3316582914573
1,"17",2.88142292490119,250.628458498024,0.894472361809045,41.2964824120603
1,"18",2.38339920948617,144.454545454545,0.844221105527638,40.5226130653266
1,"19",1.22529644268775,53.8260869565217,0.57286432160804,30.5226130653266
1,"20",1.34387351778656,25.2727272727273,0.351758793969849,19.8894472361809
1,"21",0.513833992094862,17.0395256916996,0.0904522613065327,12.3015075376884
1,"22",0.193675889328063,16.600790513834,0.251256281407035,9.4572864321608
1,"23",0.075098814229249,4.52569169960474,0.0703517587939698,4.5929648241206
2,"00",7.05982905982906,11.3846153846154,4.7741935483871,21.2903225806452
2,"01",5.64102564102564,6.19230769230769,3.2258064516129,13
2,"02",5.87179487179487,6.01282051282051,3.10752688172043,9.05376344086022
2,"03",10.7649572649573,12.0042735042735,4.0752688172043,9.74193548387097
2,"04",17.3076923076923,30.5854700854701,5.83870967741935,12.4408602150538
2,"05",43.3846153846154,280.282051282051,8.17204301075269,51.5591397849462
2,"06",73.2222222222222,482.482905982906,12.0860215053763,73.1720430107527
2,"07",73.9316239316239,703.363247863248,13.6021505376344,113.311827956989
2,"08",66.7307692307692,539.905982905983,17.0645161290323,182.301075268817
2,"09",66.9700854700855,378.888888888889,18.3655913978495,334.967741935484
2,"10",71.7777777777778,383.230769230769,22.2043010752688,473.827956989247
2,"11",74.6880341880342,403.837606837607,23.4731182795699,578.94623655914
2,"12",74.957264957265,430.807692307692,21.258064516129,570.215053763441
2,"13",73.6196581196581,424.405982905983,19.752688172043,575.731182795699
2,"14",73.6538461538462,478.837606837607,16.9139784946237,605.817204301075
2,"15",72.9529914529915,552.324786324786,14.0645161290323,586.139784946237
2,"16",69.7564102564103,760.760683760684,11.8924731182796,519.849462365591
2,"17",54.4444444444444,904.25641025641,10.3548387096774,440.322580645161
2,"18",41.1709401709402,558.696581196581,8.81720430107527,351.47311827957
2,"19",30.1495726495727,261.213675213675,7.44086021505376,201.967741935484
2,"20",19.1111111111111,137.974358974359,5.47311827956989,130.731182795699
2,"21",12.0512820512821,90.4230769230769,4.19354838709677,88.0967741935484
2,"22",8.52564102564103,66.3504273504274,2.6989247311828,64.3763440860215
2,"23",7.60683760683761,30.525641025641,2.67741935483871,30.1935483870968
3,"00",0.454720616570328,15.0712909441233,0.433497536945813,31.0344827586207
3,"01",1.66088631984586,7.34489402697495,1.08374384236453,16.64039408867
3,"02",0.909441233140655,9.04431599229287,0.433497536945813,10.3448275862069
3,"03",1.78805394990366,16.7321772639692,0.394088669950739,10.2857142857143
3,"04",3.0635838150289,40.0963391136802,0.807881773399015,16.9064039408867
3,"05",8.36223506743738,144.034682080925,1.45812807881773,32.4926108374384
3,"06",23.4104046242775,399.622350674374,2.28571428571429,45.487684729064
3,"07",35.6300578034682,613.980732177264,5.85221674876847,61.5862068965517
3,"08",35.4258188824663,533.811175337187,3.73399014778325,95.4187192118227
3,"09",29.4142581888247,301.626204238921,4.66009852216749,149.931034482759
3,"10",27.0828516377649,290.662813102119,5.47783251231527,209.20197044335
3,"11",25.1599229287091,310.493256262042,5.56650246305419,261.182266009852
3,"12",22.7938342967245,385.980732177264,4.68965517241379,254.669950738916
3,"13",24.9518304431599,373.633911368015,4.00985221674877,229.142857142857
3,"14",25.2215799614644,418.443159922929,3.8128078817734,262.029556650246
3,"15",25.1175337186898,508.050096339114,3.59605911330049,271.527093596059
3,"16",24.9749518304432,710.462427745665,3.77339901477833,258.985221674877
3,"17",16.373795761079,764.508670520231,3.70443349753695,249.92118226601
3,"18",9.95761078998073,491.630057803468,3.04433497536946,219.507389162562
3,"19",5.14450867052023,256.859344894027,2.60098522167488,158.275862068966
3,"20",3.80732177263969,130.88246628131,2.02955665024631,93.448275862069
3,"21",2.0655105973025,86.6820809248555,1.38916256157635,66.9753694581281
3,"22",1.52601156069364,82.7591522157996,1.14285714285714,62.6108374384236
3,"23",1.24470134874759,38.485549132948,0.896551724137931,35.5369458128079
5,"00",3.46303501945525,11.9922178988327,4.23880597014925,23.8805970149254
5,"01",3.72762645914397,6.46692607003891,3.75124378109453,13.7114427860697
5,"02",4.74708171206226,6.10894941634241,3.08457711442786,8.99502487562189
5,"03",6.70428015564202,15.7120622568093,3.4726368159204,9.2636815920398
5,"04",10.8326848249027,46.6225680933852,3.90049751243781,18.5970149253731
5,"05",23.8443579766537,336.902723735409,4.98507462686567,75.0845771144279
5,"06",50.0933852140078,537.377431906615,9.68159203980099,85.592039800995
5,"07",66.3852140077821,608.136186770428,13.6019900497512,108.477611940299
5,"08",73.6926070038911,438.221789883268,18.0298507462687,175.611940298507
5,"09",67.6070038910506,342.003891050584,21.0845771144279,276.487562189055
5,"10",71.2645914396887,381.389105058366,23.4129353233831,380.796019900498
5,"11",70.9182879377432,386.536964980545,25.6019900497512,437.124378109453
5,"12",63.0933852140078,449.677042801556,25.1044776119403,456.935323383085
5,"13",69.5525291828794,536.225680933852,21.9402985074627,468.726368159204
5,"14",78.9143968871595,545.750972762646,21.7512437810945,501.034825870647
5,"15",90.408560311284,558.894941634241,19.6517412935323,485.482587064677
5,"16",110.182879377432,712.536964980545,19.3830845771144,442.825870646766
5,"17",68.9221789883268,660.494163424125,15.134328358209,394.537313432836
5,"18",37.9338521400778,434.614785992218,13.2139303482587,318.746268656716
5,"19",25.0233463035019,274.739299610895,11.4626865671642,216.457711442786
5,"20",19.875486381323,192.214007782101,8.2089552238806,151.960199004975
5,"21",11.6692607003891,189.661478599222,6.62686567164179,130.73631840796
5,"22",9.17120622568093,163.747081712062,4.58706467661692,67.592039800995
5,"23",6.2568093385214,33.0272373540856,2.84577114427861,29.7313432835821
7,"00",3.3011583011583,31.4478764478764,1.6551724137931,58.6305418719212
7,"01",2.69498069498069,16.6833976833977,0.96551724137931,32.5812807881773
7,"02",2.17374517374517,13.2007722007722,0.807881773399015,19.4285714285714
7,"03",2.33976833976834,14.4131274131274,0.669950738916256,15.9014778325123
7,"04",4.66023166023166,41.972972972973,1.08374384236453,22.6699507389163
7,"05",11.7451737451737,209.119691119691,2.25615763546798,57.5467980295566
7,"06",31.2471042471042,507.714285714286,5.13300492610837,93.1133004926108
7,"07",41.7992277992278,617.343629343629,5.80295566502463,154.935960591133
7,"08",42.7220077220077,553.996138996139,6.55172413793103,296.857142857143
7,"09",42.1583011583012,537.416988416988,7.71428571428571,494.620689655172
7,"10",40.6254826254826,636.019305019305,7.96059113300493,673.369458128079
7,"11",39.4208494208494,691.972972972973,7.67487684729064,791.753694581281
7,"12",38.4517374517375,737.200772200772,6.58128078817734,827.28078817734
7,"13",35.8223938223938,740.100386100386,5.75369458128079,839.320197044335
7,"14",36.1737451737452,790.552123552124,5.21182266009852,884.955665024631
7,"15",34.3938223938224,832.528957528958,4.94581280788177,851.12315270936
7,"16",26.1196911196911,920.629343629344,4.75862068965517,804.71921182266
7,"17",17.992277992278,920.656370656371,4.04926108374384,729.645320197044
